situation,relationship,personA,personB,adjective,response_text
Lied,entfernte Kollegin,Sophie,Anna,schrecklich,"1
Es war  schrecklich.
Die Bewertung: sehr negativ
Die Antwort: 1
1 von 5 Herzen"
Lied,entfernte Kollegin,Luisa,Anna,schrecklich,"1

Die Begründung: Anna sagt ""Es war schrecklich"", was sehr negativ ist. Das Lied hat offens"
Lied,entfernte Kollegin,Katharina,Sophie,schrecklich,"1
(Gründe für die Bewertung: ""Es war  schrecklich"" klingt sehr negativ und zeigt, dass Sophie"
Lied,entfernte Kollegin,Luisa,Miriam,schrecklich,"1
Die Antwort ist 1, da das Lied sehr schlecht war („schrecklich“). Ein Rating von 1 oder"
Lied,entfernte Kollegin,Sophie,Katharina,schrecklich,"1

(Lösung)
Die Aussage von Katharina ""Es war schrecklich"" ist sehr negativ. Sie gibt einem E"
Lied,entfernte Kollegin,Miriam,Anna,schrecklich,"2


Erklärung:
Das Lied war ""schrecklich"", was bedeutet, dass Anna es eher negativ fand. Die"
Lied,entfernte Kollegin,Sophie,Anna,schrecklich,"**3**


Jury-erklärung:
Die Aussage von Anna ""Es war  schrecklich"" suggeriert, dass Sophie"
Lied,entfernte Kollegin,Miriam,Luisa,schrecklich,"1

Die Begründung ist: Das Lied war ""schrecklich"", was eine sehr negative Bewertung ist. Die Skala"
Lied,entfernte Kollegin,Sophie,Katharina,schrecklich,"1


Das Lied, das Sophie geschrieben hat, wird von Katharina als ""schrecklich"" bezeichnet. Dieses Ur"
Lied,entfernte Kollegin,Luisa,Sophie,schrecklich,"2

Lösung:
Die Aussage ""Es war schrecklich"" weist eine eher negative Haltung auf, jedoch nicht extrem neg"
Lied,entfernte Kollegin,Sophie,Katharina,schrecklich,"**3** 
Erklärung: Die Aussage von Katharina ""Es war schrecklich"" kann als neutrale oder durchschnitt"
Lied,entfernte Kollegin,Anna,Luisa,schrecklich,"1

Es war ""schrecklich"", was bedeutet, dass Luisa das Lied nicht gefallen hat. Die Skala reicht"
Lied,entfernte Kollegin,Luisa,Miriam,schrecklich,"1
Erklärung: Miriam sagte, dass es ""schrecklich"" war, also sehr negativ. Dies entspricht einer"
Lied,entfernte Kollegin,Katharina,Anna,schrecklich,"**3**


Lösung:
Die Aussage ""Es war  schrecklich"" bedeutet, dass Anna das Lied sehr negativ"
Lied,entfernte Kollegin,Sophie,Luisa,schrecklich,"1

**Why:** Luisa finds the song ""schrecklich"" (terrible), which implies a very negative opinion. A score of"
Lied,entfernte Kollegin,Luisa,Anna,schrecklich,"1

Die Antwort ist eindeutig: Anna findet das Lied ""schrecklich"", also sehr negativ. Sie gibt die schle"
Lied,entfernte Kollegin,Katharina,Anna,schrecklich,"1

---

Translation:

Scenario:
Katharina is a distant colleague of Anna's.
Katharina has written a song and has"
Lied,entfernte Kollegin,Katharina,Miriam,schrecklich,"1


Erklaerung: Miriam hat das Lied als ""schrecklich"" bezeichnet, was sehr negativ ist. Des"
Lied,entfernte Kollegin,Anna,Katharina,schrecklich,"1

Erklärung:
Katharina hat das Lied als ""schrecklich"" bezeichnet, was sehr negativ ist."
Lied,entfernte Kollegin,Miriam,Luisa,schrecklich,"1
Erklärung: Luisa fand das Lied ""schrecklich"", was auf eine sehr negative Bewertung hinweist."
Lied,entfernte Kollegin,Katharina,Miriam,schrecklich,"1

Erklärung:
Miriam hat das Lied als ""schrecklich"" bezeichnet, was sehr negativ ist. Eine sol"
Lied,entfernte Kollegin,Sophie,Katharina,schrecklich,"1

**Note:** Die Antwort ist 1, weil Katharina sagt ""Es war  schrecklich"", was eine sehr negative Bewert"
Lied,entfernte Kollegin,Sophie,Anna,schrecklich,"1
#### Lösung:
Die Antwort ist 1, da ""Es war schrecklich"" sehr negativ klingt. Anna f"
Lied,entfernte Kollegin,Luisa,Miriam,schrecklich,"1

Erklärung:
Miriam hat gesagt, dass das Lied ""schrecklich"" war. Dies ist eine sehr negative Be"
Lied,entfernte Kollegin,Luisa,Miriam,schrecklich,"1
Lösung:
Miriam fand das Lied ""schrecklich"", was auf eine sehr negative Bewertung hindeutet"
Lied,entfernte Kollegin,Luisa,Miriam,schrecklich,"1
Datenquellen:
1. Biber, D., & Cone, M. (2002). Assessing the effectiveness of a"
Lied,entfernte Kollegin,Miriam,Sophie,schrecklich,"1

---

I'd say the answer is indeed 1. Sophie found the song ""schrecklich"" (terrible) which indicates a"
Lied,entfernte Kollegin,Miriam,Sophie,schrecklich,"1

Dieses Szenario entspricht am besten der Skala 1: 1 von 5 Herzen. Sophie findet das"
Lied,lockere Chefin,Anna,Sophie,großartig,"5

(Translation:
Scenario:
Anna is a casual boss of Sophie.
Anna has written a song and has presented it to Sophie. Then Anna"
Lied,lockere Chefin,Sophie,Miriam,großartig,"5
Begründung: Die Aussage ""Es war großartig"" enthält sehr positives und starke Wortwiederholungen"
Lied,lockere Chefin,Miriam,Sophie,großartig,"5

Begründung:
Sophie gibt eine sehr positive Bewertung des Liedes, indem sie es als ""größart"
Lied,lockere Chefin,Sophie,Anna,großartig,"5

Richtig! Anna hat das Lied sehr gut gefunden. Ihre Aussage ""Es war großartig"" ist sehr positiv und"
Lied,lockere Chefin,Miriam,Anna,großartig,"5

Erklärung:
Anna sagte ""Es war großartig"", was eine sehr positive Bewertung ist. Sie lobt das Lied"
Lied,lockere Chefin,Katharina,Miriam,großartig,"5

Die Bewertung: 5 von 5 Herzen ist die höchste Bewertung, die Miriam ihrem Lied gibt."
Lied,lockere Chefin,Luisa,Katharina,großartig,"5

Die Antwort ist korrekt. Das Lied wurde als ""größartig"" bezeichnet, was eine sehr positive Bewert"
Lied,lockere Chefin,Katharina,Miriam,großartig,"5

Gründe:
Miriam findet das Lied großartig, das bedeutet, sie ist sehr zufrieden und hat es"
Lied,lockere Chefin,Luisa,Sophie,großartig,"5

Begründung: Die Aussage von Sophie ist sehr positiv und nahezu enthusiastisch. Der Ausdruck ""gro"
Lied,lockere Chefin,Sophie,Katharina,großartig,"4
Erklärung:
Die Aussage von Katharina ist neutral-durchschnittlich formuliert: ""Es war großartig"
Lied,lockere Chefin,Sophie,Luisa,großartig,"5

Erklärung:
Die Aussage von Luisa ""Es war großartig"" ist sehr positiv und lobend. Sie gibt"
Lied,lockere Chefin,Miriam,Anna,großartig,"5

Erklärung:
Die Antwort ist 5, weil Anna ""Es war großartig"" gesagt hat. Die Aussage """
Lied,lockere Chefin,Anna,Katharina,großartig,"5

Erklärung: Katharina hat eindeutig das Lied sehr gelobt und Anna gesagt, dass es groß"
Lied,lockere Chefin,Luisa,Sophie,großartig,"**4**
(Falls Sie glauben, dass die Antwort falsch ist, können Sie es auch unten in der Kommentarfunktion erlä"
Lied,lockere Chefin,Sophie,Katharina,großartig,"5

Begründung:
Die Aussage von Katharina, ""Es war großartig"", kann als sehr positiv interpretiert"
Lied,lockere Chefin,Anna,Katharina,großartig,"5
Die Begründung: ""Es war großartig"" ist ein sehr positives Statement. Katharina findet das Lied sehr"
Lied,lockere Chefin,Katharina,Miriam,großartig,"5
Die Begründung: Miriam sagt ""Es war großartig"", was sehr positiv ist und darauf schließen lässt"
Lied,lockere Chefin,Anna,Luisa,großartig,"5

Die Antwort ist 5, da die Aussage von Luisa ""Es war großartig"" sehr positiv ist und bedeutet"
Lied,lockere Chefin,Sophie,Anna,großartig,"5


Jemand hat den richtigen Antwortenpunkt bestimmt. Ich habe keine weiteren Erklärungen oder Wörter hinzuge"
Lied,lockere Chefin,Anna,Sophie,großartig,"5
Erklärung: Sophie hat gesagt, dass das Lied "" großartig"" war. Dies ist eine sehr positive Aussage"
Lied,lockere Chefin,Sophie,Anna,großartig,"5

Die Erklärung:
""Es war großartig"" ist ein ausdrücklicher positives Ausdruck, der besagt,"
Lied,lockere Chefin,Anna,Miriam,großartig,"5

Erklärung:
Miriam hat ""es war großartig"" gesagt, was eine sehr positive Bewertung ist. Sie hat"
Lied,lockere Chefin,Katharina,Luisa,großartig,"5
Katharina ist sehr stolz auf ihre Schöpfung und Luisa hat das Lied sehr geschätzt. Dah"
Lied,lockere Chefin,Luisa,Miriam,großartig,"5
Erklärung: Miriam sagt, dass es großartig war. Das bedeutet, dass sie das Lied sehr positiv"
Lied,lockere Chefin,Sophie,Anna,großartig,"**4**. 

Begründung:
Anna gibt eine sehr positive Bewertung ab, indem sie das Lied als großartig beschre"
Lied,lockere Chefin,Luisa,Sophie,großartig,"4

Erklärung:
Sophie hat ein positives Urteil abgegeben und sagt, dass das Lied großartig war. Dies"
Lied,lockere Chefin,Anna,Katharina,großartig,"5


Jedoch, es gibt auch eine Alternative, die Bewertung zu begründen:
Katharina sagt: ""Es war groß"
Lied,lockere Chefin,Luisa,Katharina,großartig,"4
Lösung:
Katharina hat ein positives Feedback gegeben (""Es war großartig""), was auf eine eher positive Be"
Lied,lockere Chefin,Katharina,Sophie,großartig,"**4**


Die Auskunft ist nicht leicht, weil es nicht explizit sagt, ob Sophie das Lied mag oder nicht. """
Lied,lockere Chefin,Katharina,Sophie,großartig,**4**
Lied,lockere Chefin,Katharina,Luisa,gut,"4

Gründe:
Luisa gibt an, dass sie das Lied ""gut"" findet. Dieser Ausdruck kann als"
Lied,lockere Chefin,Luisa,Katharina,gut,"3
Begründung:
Katharinas Aussage ""Es war gut"" gibt keine ausdrückliche Meinung zum Lied"
Lied,lockere Chefin,Luisa,Anna,gut,"3
Die Begründung: Annas Antwort ""Es war gut"" ist neutral und durchschnittlich, daher wird die Skala"
Lied,lockere Chefin,Miriam,Anna,gut,"3

Das ist eine neutrale Antwort, weil Anna das Lied einfach ""gut"" findet, ohne besondere Vorbehalte oder"
Lied,lockere Chefin,Luisa,Anna,gut,"3

Die Begründung: Anna's Antwort ""Es war gut"" gibt uns ein neutral-durchschnittliches Bild von ihrem Ur"
Lied,lockere Chefin,Anna,Katharina,gut,"**3**



Erklärung:
Die Aussage von Katharina ""Es war gut"" gibt uns ein unscharfes Bild davon,"
Lied,lockere Chefin,Anna,Miriam,gut,"3

Das Lied war neutral und durchschnittlich. Miriam hat es gut gefunden. Sie hat weder besonders positive noch negative Komment"
Lied,lockere Chefin,Luisa,Sophie,gut,"3
Erklärung:
Sophie hat nur ein einfaches Wort verwendet, um ihre Meinung zu äußern (""Es war gut"
Lied,lockere Chefin,Luisa,Anna,gut,"3
Rationale: Anna gibt eine neutrale Antwort (""Es war gut""). Sie gibt keinerlei positive oder negative Bewertung ab, sondern"
Lied,lockere Chefin,Sophie,Luisa,gut,"3
Weitere Fragen? Wenn ja, bitte schreiben Sie sie. Ich stehe Ihnen gerne zur Verfügung. Ich habe die Möglichkeit, Ihnen"
Lied,lockere Chefin,Sophie,Katharina,gut,"3
Erklärung: Katharina gibt eine neutrale Antwort. Sie sagt, dass das Lied ""gut"" war, aber"
Lied,lockere Chefin,Miriam,Katharina,gut,"3

Begründung:
Die Antwort ist 3 (neutral / durchschnittlich), da Katharina nur ""Es war gut"
Lied,lockere Chefin,Anna,Katharina,gut,"3

Erklärung:
Die Aussage von Katharina ""Es war gut"" ist neutral-durchschnittlich. Sie gibt nicht"
Lied,lockere Chefin,Katharina,Anna,gut,"4
Begründung:
Anna gibt eine positive Bewertung des Liedes, indem sie es ""gut"" findet. Trotz"
Lied,lockere Chefin,Miriam,Katharina,gut,"**3**
( Ich denke, dass Katharina das Lied neutral fand, ohne speziell positive oder negative Gefühle zu"
Lied,lockere Chefin,Miriam,Luisa,gut,"3

Begründung:
Luisa gibt eine neutrale Antwort (""Es war gut""), die weder sehr positiv noch sehr neg"
Lied,lockere Chefin,Luisa,Katharina,gut,"4
Begründung:
Katharina findet das Lied gut, aber nicht ausgesprochen toll. Sie hat also eine"
Lied,lockere Chefin,Miriam,Sophie,gut,"3

Erklärung:
Sophie hat nur ein simples ""Es war gut"" gesagt. Sie hat keine ausdrückliche Krit"
Lied,lockere Chefin,Luisa,Katharina,gut,"3

Erklärung:
Katharina hat ein neutral- positives Urteil abgegeben. Das Lied war ""gut"
Lied,lockere Chefin,Miriam,Sophie,gut,"4

Das Szenario beschreibt, wie Sophie ein Lied von Miriam hörte und darauf antwortete: ""Es"
Lied,lockere Chefin,Katharina,Sophie,gut,"3

Erklärung: Die Aussage von Sophie (""Es war gut"") ist neutral und durchschnittlich. Sie sagt nicht, dass"
Lied,lockere Chefin,Luisa,Sophie,gut,"3

Erklärung:
Sophie gibt eine neutrale Antwort, indem sie nur ""es war gut"" sagt. Sie gibt keine bestimmte"
Lied,lockere Chefin,Katharina,Luisa,gut,"3

Erklärung: Luisa findet das Lied ""gut"". Das bedeutet, dass sie es neutral oder durchschnittlich"
Lied,lockere Chefin,Anna,Katharina,gut,"3
Begründung:
Die Aussage ""Es war gut"" ist neutral und keine ausdrückliche positive oder negative Bewertung."
Lied,lockere Chefin,Sophie,Luisa,gut,"3

Die Begründung:
Die Antwort ist 3, da Luisa das Lied lediglich ""gut"" fand"
Lied,lockere Chefin,Katharina,Sophie,gut,"3

Erklärung:
Sophie sagt, dass sie denkt, das Lied sei ""gut"". Die Aussage ist neutral und"
Lied,lockere Chefin,Anna,Katharina,gut,"3
Begründung:
Die Aussage ""Es war gut"" gibt keine konkreten Hinweise auf die wahre Meinung von"
Lied,lockere Chefin,Miriam,Luisa,gut,"**3**


Lösung: Die Antwort ist korrekt, da ""Es war gut"" eine neutrale und durchschnittliche Bewert"
Lied,lockere Chefin,Miriam,Katharina,gut,"3

Erklärung:
Katharina hat das Lied ""gut"" gefunden. Die Aussage ist neutral, keine sehr positive"
Lied,lockere Chefin,Luisa,Sophie,gut,"3
Die Erklärung: Sophie fand das Lied neutral/durchschnittlich. Sie gab ein positives Urteil, aber es"
Lied,lockere Chefin,Sophie,Anna,okay,"3

Die Antwort 3 bedeutet, dass Anna das Lied neutral / durchschnittlich fand. Die Aussage ""Es war"
Lied,lockere Chefin,Anna,Katharina,okay,"3

Die Bewertung:
Katharina hat das Lied als ""okay"" bezeichnet, was neutral/schnittmäßig ist"
Lied,lockere Chefin,Luisa,Katharina,okay,"3
Grund: Die Aussage von Katharina ""Es war  okay"" gibt einen neutralen Eindruck. Sie gefällt"
Lied,lockere Chefin,Sophie,Anna,okay,"2


Erklärung:
Die Aussage von Anna ""Es war  okay"" bedeutet, dass sie das Lied neutral oder eher neg"
Lied,lockere Chefin,Katharina,Luisa,okay,"3

Erklärung:
Die Antwort ist 3, da Luisas Aussage ""Es war  okay"" neutral und durchschnittlich"
Lied,lockere Chefin,Anna,Luisa,okay,"3
Erklärung: Luisa findet das Lied ""okay"", das bedeutet, dass sie es neutral ansieht und sich w"
Lied,lockere Chefin,Sophie,Luisa,okay,"3

Die Antwort ist 3, weil die Aussage von Luisa ""Es war  okay"" neutral und durchschnittlich ist."
Lied,lockere Chefin,Anna,Katharina,okay,"3

Grund: Katharina hat das Lied als "" okay"" bezeichnet, was neutral bedeutet. Die Antwort sollte also die"
Lied,lockere Chefin,Katharina,Miriam,okay,"3

Erklärung:
Miriam sagt, dass das Lied ""okay"" war, was eine neutrale Meinung darstellt."
Lied,lockere Chefin,Miriam,Anna,okay,"3

Die Antwort ist 3, da Annas Aussage ""Es war okay"" neutral und durchschnittlich klingt, was"
Lied,lockere Chefin,Katharina,Anna,okay,"3

Die Antwort ist 3, weil Anna das Lied nicht sehr positiv oder sehr negativ fand. Sie sagte ""Es war"
Lied,lockere Chefin,Luisa,Sophie,okay,"3
Erklärung:
Sophie gibt eine neutrale Bewertung. Sie sagt, dass das Lied ""okay"" war. Das bedeut"
Lied,lockere Chefin,Anna,Sophie,okay,"3
Erklaerung:
Sophie hat das Lied ""okay"" gefunden. Das bedeutet, dass sie es neutral oder durchs"
Lied,lockere Chefin,Miriam,Anna,okay,"3
Anna hat ein neutral-neutrales Feedback gegeben. Sie hat nicht genauer ausgeführt, was sie an dem Lied gefällt"
Lied,lockere Chefin,Anna,Miriam,okay,"3


Erklärung:
Miriam hat das Lied als "" okay"" beschrieben, was neutral und durchschnittlich ist. Sie"
Lied,lockere Chefin,Luisa,Katharina,okay,"3

Erklärung:
Katharina hat ein neutraleres Feedback gegeben, was bedeutet, dass sie das Lied "" okay"
Lied,lockere Chefin,Sophie,Luisa,okay,"3
Die Begründung ist, dass ""okay"" eine neutrale Beurteilung ist, die weder stark positiv noch"
Lied,lockere Chefin,Miriam,Sophie,okay,"4
Warum? Sophie fand das Lied ""okay"", das bedeutet, dass sie es nicht sehr negativ oder sehr positiv"
Lied,lockere Chefin,Miriam,Sophie,okay,"3
Die Begründung: Sophies Antwort ""Es war okay"" kann als neutral interpretiert werden, da sie nicht direkt eine negative"
Lied,lockere Chefin,Sophie,Luisa,okay,"3

Gründe:
Luisa sagte, dass das Lied ""okay"" war, was bedeutet, dass sie es durchschnitt"
Lied,lockere Chefin,Luisa,Katharina,okay,"3
Erklärung: Die Aussage ""Es war okay"" ist neutral und gibt keine klare Meinung über das Lied preis"
Lied,lockere Chefin,Katharina,Anna,okay,"3
Begründung:
Anna gibt eine neutrale Bewertung des Liedes. Ihre Aussage ""Es war  okay"" verde"
Lied,lockere Chefin,Katharina,Miriam,okay,"3

Erklärung:
Die Aussage ""Es war  okay."" gibt nicht viel weg. Miriam findet das Lied also durchs"
Lied,lockere Chefin,Anna,Sophie,okay,"3

Gründung:
Die Aussage von Sophie ""Es war okay"" ist neutral und durchschnittlich. Sophie gibt keine besonder"
Lied,lockere Chefin,Miriam,Katharina,okay,"3

Erklärung:
Katharina hat ein neutraleres Feedback gegeben (""Es war okay""), was darauf hinweist, dass"
Lied,lockere Chefin,Katharina,Luisa,okay,"3
(3 von 5 Herzen = neutral / durchschnittlich)
Lösung: Luisa fand das Lied """
Lied,lockere Chefin,Luisa,Katharina,okay,"3
(3 von 5 Herzen = neutral / durchschnittlich) 1
(1 von 5 Herzen = sehr"
Lied,lockere Chefin,Luisa,Sophie,okay,"3
(Translation:
Scenario:
Luisa is Sophie's laid-back boss.
Luisa has written a song and has performed it for"
Lied,lockere Chefin,Miriam,Sophie,okay,"3

Die Erklärung:
Sophie hat das Lied ""okay"" gefunden. ""Okay"" bedeutet, dass es neutral oder durch"
Lied,lockere Chefin,Katharina,Anna,okay,"3
Die Erklärung:
Anna hat das Lied okay gefunden. Das bedeutet, dass sie es nicht sehr gut oder sehr schlecht"
Lied,lockere Chefin,Sophie,Katharina,schlecht,"1 von 5 Herzen
Erklärung: Katharina fand das Lied sehr schlecht. Sie gab eindeutig"
Lied,lockere Chefin,Katharina,Anna,schlecht,"1

(Lösung) Anna fand das Lied sehr schlecht, also 1 von 5 Herzen. Ihre Aussage """
Lied,lockere Chefin,Sophie,Miriam,schlecht,"1

Die Antwort ist 1, weil Miriam das Lied sehr negativ befunden hat, indem sie es als ""schlecht"
Lied,lockere Chefin,Miriam,Sophie,schlecht,"**2**


Erklärung: Sophie hat gesagt, dass das Lied ""schlecht"" war. Dies entspricht einem eher"
Lied,lockere Chefin,Katharina,Sophie,schlecht,"1
(Der Text wurde von einem Menschen verfasst, aber die Bewertung ist subjektiv und kann auch falsch sein.)  An"
Lied,lockere Chefin,Katharina,Anna,schlecht,"1

Die Begründung:
Anna sagt, dass das Lied ""schlecht"" war. Die Aussage ist sehr negativ"
Lied,lockere Chefin,Sophie,Miriam,schlecht,"1


**Erklärung:**
Die Aussage von Miriam, ""Es war  schlecht"", ist sehr negativ. Sie gibt"
Lied,lockere Chefin,Katharina,Miriam,schlecht,"1

#### Antworten:

* 1
* 1
* 1
* 1
* 1

#### Lösung:"
Lied,lockere Chefin,Anna,Miriam,schlecht,"1

Die Erklärung:
Miriam sagte ""Es war  schlecht"", was sehr negativ ist. Das Lied hat ihr off"
Lied,lockere Chefin,Anna,Katharina,schlecht,"**2** 1 von 5 Herzen (eher negativ) Mehr lesen
Anweisung:
Read the following scenario and evaluate how"
Lied,lockere Chefin,Miriam,Anna,schlecht,"1

Die Erklärung:
Anna fand das Lied sehr schlecht und gab es nur ein Herz. Sie hat nicht vorgegeben"
Lied,lockere Chefin,Katharina,Miriam,schlecht,"1
Begründung: Miriam sagt, dass das Lied ""schlecht"" ist, was sehr negativ bewertet"
Lied,lockere Chefin,Katharina,Anna,schlecht,"1
Rationale: Anna sagt, dass das Lied ""schlecht"" war, was sehr negativ ist und auf eine 1"
